leto,kdo,komu,tocke
1964,lu,be,0
1964,lu,es,0
1964,lu,de,0
1964,lu,pt,0
1964,lu,yu,0
1964,lu,ch,0
1964,mc,it,3
1964,mc,gb,0
1964,mc,mc,0
1964,mc,lu,0
1964,mc,fr,5
1964,mc,at,0
1964,mc,fi,0
1964,mc,no,0
1964,mc,dk,0
1964,mc,nl,0
1964,mc,be,1
1964,mc,es,0
1964,mc,de,0
1964,mc,pt,0
1964,mc,yu,0
1964,mc,ch,0
1964,nl,it,5
1964,nl,gb,1
1964,nl,mc,0
1964,nl,lu,3
1964,nl,fr,0
1964,nl,at,0
1964,nl,fi,0
1964,nl,no,0
1964,nl,dk,0
1964,nl,nl,0
1964,nl,be,0
1964,nl,es,0
1964,nl,de,0
1964,nl,pt,0
1964,nl,yu,0
1964,nl,ch,0
1964,no,it,0
1964,no,gb,5
1964,no,mc,0
1964,no,lu,0
1964,no,fr,0
1964,no,at,0
1964,no,fi,3
1964,no,no,0
1964,no,dk,1
1964,no,nl,0
1964,no,be,0
1964,no,es,0
1964,no,de,0
1964,no,pt,0
1964,no,yu,0
1964,no,ch,0
1964,pt,it,5
1964,pt,gb,0
1964,pt,mc,0
1964,pt,lu,0
1964,pt,fr,3
1964,pt,at,0
1964,pt,fi,0
1964,pt,no,0
1964,pt,dk,0
1964,pt,nl,0
1964,pt,be,1
1964,pt,es,0
1964,pt,de,0
1964,pt,pt,0
1964,pt,yu,0
1964,pt,ch,0
1964,es,it,0
1964,es,gb,0
1964,es,mc,0
1964,es,lu,0
1964,es,fr,1
1964,es,at,5
1964,es,fi,0
1964,es,no,0
1964,es,dk,3
1964,es,nl,0
1964,es,be,0
1964,es,es,0
1964,es,de,0
1964,es,pt,0
1964,es,yu,0
1964,es,ch,0
1964,ch,it,3
1964,ch,gb,5
1964,ch,mc,1
1964,ch,lu,0
1964,ch,fr,0
1964,ch,at,0
1964,ch,fi,0
1964,ch,no,0
1964,ch,dk,0
1964,ch,nl,0
1964,ch,be,0
1964,ch,es,0
1964,ch,de,0
1964,ch,pt,0
1964,ch,yu,0
1964,ch,ch,0
1964,gb,it,5
1964,gb,gb,0
1964,gb,mc,0
1964,gb,lu,0
1964,gb,fr,0
1964,gb,at,0
1964,gb,fi,3
1964,gb,no,0
1964,gb,dk,0
1964,gb,nl,1
1964,gb,be,0
1964,gb,es,0
1964,gb,de,0
1964,gb,pt,0
1964,gb,yu,0
1964,gb,ch,0
1964,yu,it,5
1964,yu,gb,0
1964,yu,mc,3
1964,yu,lu,0
1964,yu,fr,1
1964,yu,at,0
1964,yu,fi,0
1964,yu,no,0
1964,yu,dk,0
1964,yu,nl,0
1964,yu,be,0
1964,yu,es,0
1964,yu,de,0
1964,yu,pt,0
1964,yu,yu,0
1964,yu,ch,0
1965,at,lu,5
1965,at,gb,0
1965,at,fr,0
1965,at,at,0
1965,at,it,0
1965,at,ie,0
1965,at,dk,0
1965,at,ch,3
1965,at,mc,0
1965,at,se,0
1965,at,nl,0
1965,at,yu,0
1965,at,no,1
1965,at,pt,0
1965,at,es,0
1965,at,de,0
1965,at,be,0
1965,at,fi,0
1965,be,lu,0
1965,be,gb,6
1965,be,fr,0
1965,be,at,0
1965,be,it,3
1965,be,ie,0
1965,be,dk,0
1965,be,ch,0
1965,be,mc,0
1965,be,se,0
1965,be,nl,0
1965,be,yu,0
1965,be,no,0
1965,be,pt,0
1965,be,es,0
1965,be,de,0
1965,be,be,0
1965,be,fi,0
1965,dk,lu,1
1965,dk,gb,5
1965,dk,fr,0
1965,dk,at,0
1965,dk,it,0
1965,dk,ie,0
1965,dk,dk,0
1965,dk,ch,0
1965,dk,mc,0
1965,dk,se,3
1965,dk,nl,0
1965,dk,yu,0
1965,dk,no,0
1965,dk,pt,0
1965,dk,es,0
1965,dk,de,0
1965,dk,be,0
1965,dk,fi,0
1965,fi,lu,5
1965,fi,gb,0
1965,fi,fr,1
1965,fi,at,0
1965,fi,it,0
1965,fi,ie,0
1965,fi,dk,0
1965,fi,ch,0
1965,fi,mc,0
1965,fi,se,3
1965,fi,nl,0
1965,fi,yu,0
1965,fi,no,0
1965,fi,pt,0
1965,fi,es,0
1965,fi,de,0
1965,fi,be,0
1965,fi,fi,0
1965,fr,lu,0
1965,fr,gb,0
1965,fr,fr,0
1965,fr,at,0
1965,fr,it,3
1965,fr,ie,0
1965,fr,dk,0
1965,fr,ch,5
1965,fr,mc,0
1965,fr,se,0
1965,fr,nl,0
1965,fr,yu,1
1965,fr,no,0
1965,fr,pt,0
1965,fr,es,0
1965,fr,de,0
1965,fr,be,0
1965,fr,fi,0
1965,de,lu,5
1965,de,gb,0
1965,de,fr,3
1965,de,at,0
1965,de,it,1
1965,de,ie,0
1965,de,dk,0
1965,de,ch,0
1965,de,mc,0
1965,de,se,0
1965,de,nl,0
1965,de,yu,0
1965,de,no,0
1965,de,pt,0
1965,de,es,0
1965,de,de,0
1965,de,be,0
1965,de,fi,0
1965,ie,lu,3
1965,ie,gb,0
1965,ie,fr,1
1965,ie,at,5
1965,ie,it,0
1965,ie,ie,0
1965,ie,dk,0
1965,ie,ch,0
1965,ie,mc,0
1965,ie,se,0
1965,ie,nl,0
1965,ie,yu,0
1965,ie,no,0
1965,ie,pt,0
1965,ie,es,0
1965,ie,de,0
1965,ie,be,0
1965,ie,fi,0
1965,it,lu,0
1965,it,gb,1
1965,it,fr,0
1965,it,at,3
1965,it,it,0
1965,it,ie,5
1965,it,dk,0
1965,it,ch,0
1965,it,mc,0
1965,it,se,0
1965,it,nl,0
1965,it,yu,0
1965,it,no,0
1965,it,pt,0
1965,it,es,0
1965,it,de,0
1965,it,be,0
1965,it,fi,0
1965,lu,lu,0
1965,lu,gb,0
1965,lu,fr,3
1965,lu,at,0
1965,lu,it,1
1965,lu,ie,0
1965,lu,dk,5
1965,lu,ch,0
1965,lu,mc,0
1965,lu,se,0
1965,lu,nl,0
1965,lu,yu,0
1965,lu,no,0
1965,lu,pt,0
1965,lu,es,0
1965,lu,de,0
1965,lu,be,0
1965,lu,fi,0
1965,mc,lu,0
1965,mc,gb,0
1965,mc,fr,5
1965,mc,at,0
1965,mc,it,3
1965,mc,ie,0
1965,mc,dk,0
1965,mc,ch,0
1965,mc,mc,0
1965,mc,se,0
1965,mc,nl,0
1965,mc,yu,0
1965,mc,no,0
1965,mc,pt,1
1965,mc,es,0
1965,mc,de,0
1965,mc,be,0
1965,mc,fi,0
1965,nl,lu,5
1965,nl,gb,0
1965,nl,fr,1
1965,nl,at,0
1965,nl,it,3
1965,nl,ie,0
1965,nl,dk,0
1965,nl,ch,0
1965,nl,mc,0
1965,nl,se,0
1965,nl,nl,0
1965,nl,yu,0
1965,nl,no,0
1965,nl,pt,0
1965,nl,es,0
1965,nl,de,0
1965,nl,be,0
1965,nl,fi,0
1965,no,lu,3
1965,no,gb,1
1965,no,fr,0
1965,no,at,0
1965,no,it,0
1965,no,ie,0
1965,no,dk,0
1965,no,ch,0
1965,no,mc,0
1965,no,se,0
1965,no,nl,5
1965,no,yu,0
1965,no,no,0
1965,no,pt,0
1965,no,es,0
1965,no,de,0
1965,no,be,0
1965,no,fi,0
1965,pt,lu,0
1965,pt,gb,0
1965,pt,fr,0
1965,pt,at,5
1965,pt,it,0
1965,pt,ie,3
1965,pt,dk,0
1965,pt,ch,0
1965,pt,mc,0
1965,pt,se,0
1965,pt,nl,0
1965,pt,yu,1
1965,pt,no,0
1965,pt,pt,0
1965,pt,es,0
1965,pt,de,0
1965,pt,be,0
1965,pt,fi,0
1965,es,lu,1
1965,es,gb,5
1965,es,fr,3
1965,es,at,0
1965,es,it,0
1965,es,ie,0
1965,es,dk,0
1965,es,ch,0
1965,es,mc,0
1965,es,se,0
1965,es,nl,0
1965,es,yu,0
1965,es,no,0
1965,es,pt,0
1965,es,es,0
1965,es,de,0
1965,es,be,0
1965,es,fi,0
1965,se,lu,1
1965,se,gb,3
1965,se,fr,0
1965,se,at,0
1965,se,it,0
1965,se,ie,0
1965,se,dk,5
1965,se,ch,0
1965,se,mc,0
1965,se,se,0
1965,se,nl,0
1965,se,yu,0
1965,se,no,0
1965,se,pt,0
1965,se,es,0
1965,se,de,0
1965,se,be,0
1965,se,fi,0
1965,ch,lu,3
1965,ch,gb,5
1965,ch,fr,0
1965,ch,at,0
1965,ch,it,0
1965,ch,ie,0
1965,ch,dk,0
1965,ch,ch,0
1965,ch,mc,1
1965,ch,se,0
1965,ch,nl,0
1965,ch,yu,0
1965,ch,no,0
1965,ch,pt,0
1965,ch,es,0
1965,ch,de,0
1965,ch,be,0
1965,ch,fi,0
1965,gb,lu,0
1965,gb,gb,0
1965,gb,fr,0
1965,gb,at,3
1965,gb,it,1
1965,gb,ie,0
1965,gb,dk,0
1965,gb,ch,0
1965,gb,mc,5
1965,gb,se,0
1965,gb,nl,0
1965,gb,yu,0
1965,gb,no,0
1965,gb,pt,0
1965,gb,es,0
1965,gb,de,0
1965,gb,be,0
1965,gb,fi,0
1965,yu,lu,0
1965,yu,gb,0
1965,yu,fr,5
1965,yu,at,0
1965,yu,it,0
1965,yu,ie,3
1965,yu,dk,0
1965,yu,ch,0
1965,yu,mc,1
1965,yu,se,0
1965,yu,nl,0
1965,yu,yu,0
1965,yu,no,0
1965,yu,pt,0
1965,yu,es,0
1965,yu,de,0
1965,yu,be,0
1965,yu,fi,0
1966,at,at,0
1966,at,se,0
1966,at,no,3
1966,at,be,0
1966,at,ie,0
1966,at,ch,5
1966,at,yu,0
1966,at,es,0
1966,at,gb,0
1966,at,de,0
1966,at,lu,1
1966,at,fi,0
1966,at,pt,0
1966,at,dk,0
1966,at,nl,0
1966,at,fr,0
1966,at,mc,0
1966,at,it,0
1966,be,at,5
1966,be,se,0
1966,be,no,0
1966,be,be,0
1966,be,ie,3
1966,be,ch,0
1966,be,yu,0
1966,be,es,0
1966,be,gb,0
1966,be,de,1
1966,be,lu,0
1966,be,fi,0
1966,be,pt,0
1966,be,dk,0
1966,be,nl,0
1966,be,fr,0
1966,be,mc,0
1966,be,it,0
1966,dk,at,0
1966,dk,se,5
1966,dk,no,0
1966,dk,be,0
1966,dk,ie,0
1966,dk,ch,0
1966,dk,yu,0
1966,dk,es,0
1966,dk,gb,0
1966,dk,de,0
1966,dk,lu,0
1966,dk,fi,3
1966,dk,pt,1
1966,dk,dk,0
1966,dk,nl,0
1966,dk,fr,0
1966,dk,mc,0
1966,dk,it,0
1966,fi,at,0
1966,fi,se,5
1966,fi,no,0
1966,fi,be,0
1966,fi,ie,0
1966,fi,ch,0
1966,fi,yu,1
1966,fi,es,0
1966,fi,gb,0
1966,fi,de,0
1966,fi,lu,0
1966,fi,fi,0
1966,fi,pt,0
1966,fi,dk,3
1966,fi,nl,0
1966,fi,fr,0
1966,fi,mc,0
1966,fi,it,0
1966,fr,at,3
1966,fr,se,0
1966,fr,no,0
1966,fr,be,0
1966,fr,ie,5
1966,fr,ch,0
1966,fr,yu,0
1966,fr,es,0
1966,fr,gb,0
1966,fr,de,0
1966,fr,lu,1
1966,fr,fi,0
1966,fr,pt,0
1966,fr,dk,0
1966,fr,nl,0
1966,fr,fr,0
1966,fr,mc,0
1966,fr,it,0
1966,de,at,0
1966,de,se,0
1966,de,no,1
1966,de,be,5
1966,de,ie,0
1966,de,ch,0
1966,de,yu,3
1966,de,es,0
1966,de,gb,0
1966,de,de,0
1966,de,lu,0
1966,de,fi,0
1966,de,pt,0
1966,de,dk,0
1966,de,nl,0
1966,de,fr,0
1966,de,mc,0
1966,de,it,0
1966,ie,at,0
1966,ie,se,0
1966,ie,no,0
1966,ie,be,0
1966,ie,ie,0
1966,ie,ch,3
1966,ie,yu,0
1966,ie,es,0
1966,ie,gb,5
1966,ie,de,0
1966,ie,lu,0
1966,ie,fi,0
1966,ie,pt,0
1966,ie,dk,0
1966,ie,nl,1
1966,ie,fr,0
1966,ie,mc,0
1966,ie,it,0
1966,it,at,3
1966,it,se,0
1966,it,no,5
1966,it,be,0
1966,it,ie,0
1966,it,ch,0
1966,it,yu,0
1966,it,es,0
1966,it,gb,0
1966,it,de,1
1966,it,lu,0
1966,it,fi,0
1966,it,pt,0
1966,it,dk,0
1966,it,nl,0
1966,it,fr,0
1966,it,mc,0
1966,it,it,0
1966,lu,at,5
1966,lu,se,0
1966,lu,no,0
1966,lu,be,0
1966,lu,ie,0
1966,lu,ch,1
1966,lu,yu,0
1966,lu,es,0
1966,lu,gb,3
1966,lu,de,0
1966,lu,lu,0
1966,lu,fi,0
1966,lu,pt,0
1966,lu,dk,0
1966,lu,nl,0
1966,lu,fr,0
1966,lu,mc,0
1966,lu,it,0
1966,mc,at,5
1966,mc,se,0
1966,mc,no,0
1966,mc,be,0
1966,mc,ie,0
1966,mc,ch,3
1966,mc,yu,0
1966,mc,es,0
1966,mc,gb,0
1966,mc,de,0
1966,mc,lu,0
1966,mc,fi,0
1966,mc,pt,0
1966,mc,dk,0
1966,mc,nl,0
1966,mc,fr,1
1966,mc,mc,0
1966,mc,it,0
1966,nl,at,0
1966,nl,se,0
1966,nl,no,0
1966,nl,be,5
1966,nl,ie,3
1966,nl,ch,0
1966,nl,yu,0
1966,nl,es,0
1966,nl,gb,0
1966,nl,de,0
1966,nl,lu,0
1966,nl,fi,1
1966,nl,pt,0
1966,nl,dk,0
1966,nl,nl,0
1966,nl,fr,0
1966,nl,mc,0
1966,nl,it,0
1966,no,at,0
1966,no,se,5
1966,no,no,0
1966,no,be,0
1966,no,ie,0
1966,no,ch,0
1966,no,yu,0
1966,no,es,0
1966,no,gb,0
1966,no,de,0
1966,no,lu,0
1966,no,fi,3
1966,no,pt,0
1966,no,dk,1
1966,no,nl,0
1966,no,fr,0
1966,no,mc,0
1966,no,it,0
1966,pt,at,1
1966,pt,se,0
1966,pt,no,0
1966,pt,be,3
1966,pt,ie,0
1966,pt,ch,0
1966,pt,yu,0
1966,pt,es,5
1966,pt,gb,0
1966,pt,de,0
1966,pt,lu,0
1966,pt,fi,0
1966,pt,pt,0
1966,pt,dk,0
1966,pt,nl,0
1966,pt,fr,0
1966,pt,mc,0
1966,pt,it,0
1966,es,at,1
1966,es,se,0
1966,es,no,3
1966,es,be,0
1966,es,ie,0
1966,es,ch,0
1966,es,yu,0
1966,es,es,0
1966,es,gb,0
1966,es,de,0
1966,es,lu,0
1966,es,fi,0
1966,es,pt,5
1966,es,dk,0
1966,es,nl,0
1966,es,fr,0
1966,es,mc,0
1966,es,it,0
1966,se,at,0
1966,se,se,0
1966,se,no,3
1966,se,be,1
1966,se,ie,0
1966,se,ch,0
1966,se,yu,0
1966,se,es,0
1966,se,gb,0
1966,se,de,0
1966,se,lu,5
1966,se,fi,0
1966,se,pt,0
1966,se,dk,0
1966,se,nl,0
1966,se,fr,0
1966,se,mc,0
1966,se,it,0
1966,ch,at,3
1966,ch,se,1
1966,ch,no,0
1966,ch,be,0
1966,ch,ie,0
1966,ch,ch,0
1966,ch,yu,0
1966,ch,es,0
1966,ch,gb,0
1966,ch,de,5
1966,ch,lu,0
1966,ch,fi,0
1966,ch,pt,0
1966,ch,dk,0
1966,ch,nl,0
1966,ch,fr,0
1966,ch,mc,0
1966,ch,it,0
1966,gb,at,0
1966,gb,se,0
1966,gb,no,0
1966,gb,be,0
1966,gb,ie,0
1966,gb,ch,0
1966,gb,yu,5
1966,gb,es,3
1966,gb,gb,0
1966,gb,de,0
1966,gb,lu,0
1966,gb,fi,0
1966,gb,pt,0
1966,gb,dk,0
1966,gb,nl,1
1966,gb,fr,0
1966,gb,mc,0
1966,gb,it,0
1966,yu,at,5
1966,yu,se,0
1966,yu,no,0
1966,yu,be,0
1966,yu,ie,3
1966,yu,ch,0
1966,yu,yu,0
1966,yu,es,1
1966,yu,gb,0
1966,yu,de,0
1966,yu,lu,0
1966,yu,fi,0
1966,yu,pt,0
1966,yu,dk,0
1966,yu,nl,0
1966,yu,fr,0
1966,yu,mc,0
1966,yu,it,0
1967,at,gb,3
1967,at,ie,3
1967,at,fr,1
1967,at,lu,0
1967,at,mc,2
1967,at,es,1
1967,at,be,0
1967,at,se,0
1967,at,de,0
1967,at,yu,0
1967,at,it,0
1967,at,pt,0
1967,at,fi,0
1967,at,nl,0
1967,at,at,0
1967,at,no,0
1967,at,ch,0
1967,be,gb,3
1967,be,ie,3
1967,be,fr,0
1967,be,lu,1
1967,be,mc,0
1967,be,es,1
1967,be,be,0
1967,be,se,0
1967,be,de,1
1967,be,yu,1
1967,be,it,0
1967,be,pt,0
1967,be,fi,0
1967,be,nl,0
1967,be,at,0
1967,be,no,0
1967,be,ch,0
1967,fi,gb,2
1967,fi,ie,2
1967,fi,fr,0
1967,fi,lu,2
1967,fi,mc,0
1967,fi,es,0
1967,fi,be,3
1967,fi,se,1
1967,fi,de,0
1967,fi,yu,0
1967,fi,it,0
1967,fi,pt,0
1967,fi,fi,0
1967,fi,nl,0
1967,fi,at,0
1967,fi,no,0
1967,fi,ch,0
1967,fr,gb,7
1967,fr,ie,0
1967,fr,fr,0
1967,fr,lu,0
1967,fr,mc,1
1967,fr,es,0
1967,fr,be,0
1967,fr,se,0
1967,fr,de,0
1967,fr,yu,1
1967,fr,it,0
1967,fr,pt,1
1967,fr,fi,0
1967,fr,nl,0
1967,fr,at,0
1967,fr,no,0
1967,fr,ch,0
1967,de,gb,3
1967,de,ie,4
1967,de,fr,2
1967,de,lu,0
1967,de,mc,0
1967,de,es,0
1967,de,be,1
1967,de,se,0
1967,de,de,0
1967,de,yu,0
1967,de,it,0
1967,de,pt,0
1967,de,fi,0
1967,de,nl,0
1967,de,at,0
1967,de,no,0
1967,de,ch,0
1967,ie,gb,1
1967,ie,ie,0
1967,ie,fr,1
1967,ie,lu,2
1967,ie,mc,0
1967,ie,es,0
1967,ie,be,1
1967,ie,se,2
1967,ie,de,1
1967,ie,yu,0
1967,ie,it,1
1967,ie,pt,0
1967,ie,fi,0
1967,ie,nl,1
1967,ie,at,0
1967,ie,no,0
1967,ie,ch,0
1967,it,gb,2
1967,it,ie,1
1967,it,fr,0
1967,it,lu,3
1967,it,mc,1
1967,it,es,0
1967,it,be,0
1967,it,se,0
1967,it,de,1
1967,it,yu,1
1967,it,it,0
1967,it,pt,0
1967,it,fi,1
1967,it,nl,0
1967,it,at,0
1967,it,no,0
1967,it,ch,0
1967,lu,gb,5
1967,lu,ie,1
1967,lu,fr,2
1967,lu,lu,0
1967,lu,mc,0
1967,lu,es,1
1967,lu,be,0
1967,lu,se,0
1967,lu,de,0
1967,lu,yu,1
1967,lu,it,0
1967,lu,pt,0
1967,lu,fi,0
1967,lu,nl,0
1967,lu,at,0
1967,lu,no,0
1967,lu,ch,0
1967,mc,gb,3
1967,mc,ie,2
1967,mc,fr,2
1967,mc,lu,1
1967,mc,mc,0
1967,mc,es,2
1967,mc,be,0
1967,mc,se,0
1967,mc,de,0
1967,mc,yu,0
1967,mc,it,0
1967,mc,pt,0
1967,mc,fi,0
1967,mc,nl,0
1967,mc,at,0
1967,mc,no,0
1967,mc,ch,0
1967,nl,gb,2
1967,nl,ie,0
1967,nl,fr,1
1967,nl,lu,4
1967,nl,mc,0
1967,nl,es,1
1967,nl,be,0
1967,nl,se,0
1967,nl,de,0
1967,nl,yu,0
1967,nl,it,0
1967,nl,pt,0
1967,nl,fi,1
1967,nl,nl,0
1967,nl,at,0
1967,nl,no,1
1967,nl,ch,0
1967,no,gb,7
1967,no,ie,0
1967,no,fr,0
1967,no,lu,0
1967,no,mc,0
1967,no,es,0
1967,no,be,0
1967,no,se,2
1967,no,de,1
1967,no,yu,0
1967,no,it,0
1967,no,pt,0
1967,no,fi,0
1967,no,nl,0
1967,no,at,0
1967,no,no,0
1967,no,ch,0
1967,pt,gb,1
1967,pt,ie,1
1967,pt,fr,0
1967,pt,lu,0
1967,pt,mc,0
1967,pt,es,2
1967,pt,be,1
1967,pt,se,1
1967,pt,de,1
1967,pt,yu,1
1967,pt,it,0
1967,pt,pt,0
1967,pt,fi,1
1967,pt,nl,0
1967,pt,at,1
1967,pt,no,0
1967,pt,ch,0
1967,es,gb,0
1967,es,ie,0
1967,es,fr,0
1967,es,lu,1
1967,es,mc,5
1967,es,es,0
1967,es,be,0
1967,es,se,0
1967,es,de,0
1967,es,yu,2
1967,es,it,1
1967,es,pt,1
1967,es,fi,0
1967,es,nl,0
1967,es,at,0
1967,es,no,0
1967,es,ch,0
1967,se,gb,1
1967,se,ie,2
1967,se,fr,4
1967,se,lu,0
1967,se,mc,1
1967,se,es,0
1967,se,be,0
1967,se,se,0
1967,se,de,1
1967,se,yu,0
1967,se,it,0
1967,se,pt,0
1967,se,fi,0
1967,se,nl,0
1967,se,at,0
1967,se,no,1
1967,se,ch,0
1967,ch,gb,7
1967,ch,ie,0
1967,ch,fr,1
1967,ch,lu,0
1967,ch,mc,0
1967,ch,es,0
1967,ch,be,0
1967,ch,se,0
1967,ch,de,0
1967,ch,yu,0
1967,ch,it,1
1967,ch,pt,1
1967,ch,fi,0
1967,ch,nl,0
1967,ch,at,0
1967,ch,no,0
1967,ch,ch,0
1967,gb,gb,0
1967,gb,ie,2
1967,gb,fr,2
1967,gb,lu,2
1967,gb,mc,0
1967,gb,es,0
1967,gb,be,1
1967,gb,se,0
1967,gb,de,1
1967,gb,yu,0
1967,gb,it,1
1967,gb,pt,0
1967,gb,fi,0
1967,gb,nl,1
1967,gb,at,0
1967,gb,no,0
1967,gb,ch,0
1967,yu,gb,0
1967,yu,ie,1
1967,yu,fr,4
1967,yu,lu,1
1967,yu,mc,0
1967,yu,es,1
1967,yu,be,1
1967,yu,se,1
1967,yu,de,0
1967,yu,yu,0
1967,yu,it,0
1967,yu,pt,0
1967,yu,fi,0
1967,yu,nl,0
1967,yu,at,1
1967,yu,no,0
1967,yu,ch,0
1968,at,es,2
1968,at,gb,0
1968,at,fr,2
1968,at,ie,4
1968,at,se,0
1968,at,de,0
1968,at,be,0
1968,at,mc,0
1968,at,yu,1
1968,at,it,0
1968,at,pt,0
1968,at,lu,1
1968,at,at,0
1968,at,ch,0
1968,at,no,0
1968,at,nl,0
1968,at,fi,0
1968,be,es,0
1968,be,gb,2
1968,be,fr,6
1968,be,ie,1
1968,be,se,0
1968,be,de,0
1968,be,be,0
1968,be,mc,0
1968,be,yu,1
1968,be,it,0
1968,be,pt,0
1968,be,lu,0
1968,be,at,0
1968,be,ch,0
1968,be,no,0
1968,be,nl,0
1968,be,fi,0
1968,fi,es,3
1968,fi,gb,2
1968,fi,fr,0
1968,fi,ie,0
1968,fi,se,1
1968,fi,de,0
1968,fi,be,1
1968,fi,mc,3
1968,fi,yu,0
1968,fi,it,0
1968,fi,pt,0
1968,fi,lu,0
1968,fi,at,0
1968,fi,ch,0
1968,fi,no,0
1968,fi,nl,0
1968,fi,fi,0
1968,fr,es,4
1968,fr,gb,4
1968,fr,fr,0
1968,fr,ie,0
1968,fr,se,0
1968,fr,de,0
1968,fr,be,1
1968,fr,mc,0
1968,fr,yu,0
1968,fr,it,0
1968,fr,pt,0
1968,fr,lu,1
1968,fr,at,0
1968,fr,ch,0
1968,fr,no,0
1968,fr,nl,0
1968,fr,fi,0
1968,de,es,6
1968,de,gb,2
1968,de,fr,0
1968,de,ie,0
1968,de,se,0
1968,de,de,0
1968,de,be,0
1968,de,mc,0
1968,de,yu,0
1968,de,it,0
1968,de,pt,0
1968,de,lu,0
1968,de,at,2
1968,de,ch,0
1968,de,no,0
1968,de,nl,0
1968,de,fi,0
1968,ie,es,1
1968,ie,gb,1
1968,ie,fr,0
1968,ie,ie,0
1968,ie,se,4
1968,ie,de,0
1968,ie,be,0
1968,ie,mc,1
1968,ie,yu,3
1968,ie,it,0
1968,ie,pt,0
1968,ie,lu,0
1968,ie,at,0
1968,ie,ch,0
1968,ie,no,0
1968,ie,nl,0
1968,ie,fi,0
1968,it,es,3
1968,it,gb,1
1968,it,fr,2
1968,it,ie,0
1968,it,se,0
1968,it,de,0
1968,it,be,3
1968,it,mc,0
1968,it,yu,0
1968,it,it,0
1968,it,pt,0
1968,it,lu,0
1968,it,at,0
1968,it,ch,0
1968,it,no,0
1968,it,nl,1
1968,it,fi,0
1968,lu,es,1
1968,lu,gb,1
1968,lu,fr,3
1968,lu,ie,1
1968,lu,se,0
1968,lu,de,1
1968,lu,be,0
1968,lu,mc,1
1968,lu,yu,1
1968,lu,it,0
1968,lu,pt,0
1968,lu,lu,0
1968,lu,at,0
1968,lu,ch,0
1968,lu,no,1
1968,lu,nl,0
1968,lu,fi,0
1968,mc,es,4
1968,mc,gb,5
1968,mc,fr,0
1968,mc,ie,0
1968,mc,se,0
1968,mc,de,0
1968,mc,be,0
1968,mc,mc,0
1968,mc,yu,0
1968,mc,it,0
1968,mc,pt,0
1968,mc,lu,1
1968,mc,at,0
1968,mc,ch,0
1968,mc,no,0
1968,mc,nl,0
1968,mc,fi,0
1968,nl,es,0
1968,nl,gb,2
1968,nl,fr,3
1968,nl,ie,1
1968,nl,se,1
1968,nl,de,0
1968,nl,be,0
1968,nl,mc,2
1968,nl,yu,0
1968,nl,it,0
1968,nl,pt,0
1968,nl,lu,1
1968,nl,at,0
1968,nl,ch,0
1968,nl,no,0
1968,nl,nl,0
1968,nl,fi,0
1968,no,es,1
1968,no,gb,0
1968,no,fr,0
1968,no,ie,0
1968,no,se,6
1968,no,de,0
1968,no,be,0
1968,no,mc,0
1968,no,yu,0
1968,no,it,0
1968,no,pt,2
1968,no,lu,0
1968,no,at,0
1968,no,ch,0
1968,no,no,0
1968,no,nl,0
1968,no,fi,1
1968,pt,es,4
1968,pt,gb,1
1968,pt,fr,0
1968,pt,ie,1
1968,pt,se,1
1968,pt,de,0
1968,pt,be,1
1968,pt,mc,0
1968,pt,yu,1
1968,pt,it,1
1968,pt,pt,0
1968,pt,lu,0
1968,pt,at,0
1968,pt,ch,0
1968,pt,no,0
1968,pt,nl,0
1968,pt,fi,0
1968,es,es,0
1968,es,gb,0
1968,es,fr,0
1968,es,ie,0
1968,es,se,0
1968,es,de,2
1968,es,be,1
1968,es,mc,0
1968,es,yu,1
1968,es,it,2
1968,es,pt,3
1968,es,lu,0
1968,es,at,0
1968,es,ch,0
1968,es,no,1
1968,es,nl,0
1968,es,fi,0
1968,se,es,0
1968,se,gb,3
1968,se,fr,1
1968,se,ie,4
1968,se,se,0
1968,se,de,2
1968,se,be,0
1968,se,mc,0
1968,se,yu,0
1968,se,it,0
1968,se,pt,0
1968,se,lu,0
1968,se,at,0
1968,se,ch,0
1968,se,no,0
1968,se,nl,0
1968,se,fi,0
1968,ch,es,0
1968,ch,gb,4
1968,ch,fr,3
1968,ch,ie,0
1968,ch,se,0
1968,ch,de,1
1968,ch,be,0
1968,ch,mc,0
1968,ch,yu,0
1968,ch,it,2
1968,ch,pt,0
1968,ch,lu,0
1968,ch,at,0
1968,ch,ch,0
1968,ch,no,0
1968,ch,nl,0
1968,ch,fi,0
1968,gb,es,0
1968,gb,gb,0
1968,gb,fr,0
1968,gb,ie,0
1968,gb,se,2
1968,gb,de,5
1968,gb,be,1
1968,gb,mc,1
1968,gb,yu,0
1968,gb,it,0
1968,gb,pt,0
1968,gb,lu,1
1968,gb,at,0
1968,gb,ch,0
1968,gb,no,0
1968,gb,nl,0
1968,gb,fi,0
1968,yu,es,0
1968,yu,gb,0
1968,yu,fr,0
1968,yu,ie,6
1968,yu,se,0
1968,yu,de,0
1968,yu,be,0
1968,yu,mc,0
1968,yu,yu,0
1968,yu,it,2
1968,yu,pt,0
1968,yu,lu,0
1968,yu,at,0
1968,yu,ch,2
1968,yu,no,0
1968,yu,nl,0
1968,yu,fi,0
1969,be,es,3
1969,be,gb,0
1969,be,nl,1
1969,be,fr,0
1969,be,ch,1
1969,be,mc,1
1969,be,ie,0
1969,be,be,0
1969,be,se,0
